shipment_id,zone,latitude,longitude,distance_km,weight_kg,package_type,vehicle_type,route_id,stops_per_route,month,day,hour,is_weekend,is_festive,peak_hour,promised_delivery_hrs,actual_delivery_hrs,delay_hrs,on_time,first_attempt,total_cost_inr,fuel_cost_inr,labor_cost_inr,route_efficiency,cost_per_km
DEL100727,Kolkata,22.66864866998127,88.34577655116635,16.74,1.75,Express,2-Wheeler,RT-112,10,5,11,13,0,0,1,2.26,3.65,2.37,0,1,444.14,200.85,207.66,79.1,26.54
DEL100728,Delhi_NCR,28.81108994340821,77.39524360078393,18.49,0.5,Express,3-Wheeler,RT-111,24,2,10,13,0,0,1,2.62,4.47,2.02,0,1,636.44,295.9,348.51,77.2,34.41
DEL100729,Delhi_NCR,28.505997027349327,77.2601474375191,6.66,2.13,Express,2-Wheeler,RT-135,10,12,11,11,0,0,1,2.76,2.62,1.36,1,1,286.83,79.91,171.57,85.3,43.07
DEL100730,Delhi_NCR,28.63614090208149,77.41610971654504,7.81,2.54,Standard,2-Wheeler,RT-109,9,5,27,18,0,0,1,6.67,2.71,1.59,1,1,296.24,93.68,166.84,75.1,37.95
DEL100731,Kolkata,22.47550923771176,88.43723462010851,5.52,2.03,Standard,2-Wheeler,RT-115,16,5,2,9,0,0,0,10.42,2.8,1.11,1,1,312.29,66.22,225.84,72.0,56.59
DEL100732,Hyderabad,17.462713242788453,78.40335551715015,10.61,3.35,Standard,3-Wheeler,RT-118,13,9,15,9,1,1,0,8.29,3.78,2.3,1,1,449.73,169.7,236.44,79.9,42.4
DEL100733,Bangalore,12.847810316277911,77.67807391616705,12.8,1.02,Standard,3-Wheeler,RT-105,13,11,7,14,1,1,0,6.52,3.85,2.25,1,1,481.39,204.8,238.79,73.6,37.61
DEL100734,Mumbai,19.18236885615955,72.84468820312901,8.58,3.62,Fragile,3-Wheeler,RT-103,21,8,9,15,0,0,0,10.64,2.98,1.05,1,1,490.15,137.28,272.4,78.5,57.13
DEL100735,Pune,18.561208151005577,73.86853927228346,12.59,1.42,Heavy,2-Wheeler,RT-129,23,12,5,9,0,0,0,7.4,4.28,1.42,1,1,512.16,151.08,333.92,78.3,40.68
DEL100736,Mumbai,19.170943097477178,72.80976458246822,7.67,1.66,Standard,2-Wheeler,RT-145,21,12,7,12,0,0,1,10.42,3.41,1.38,1,1,400.31,92.09,287.22,72.1,52.16
DEL100737,Kolkata,22.71157525092266,88.30059335876295,7.84,2.61,Express,2-Wheeler,RT-126,20,7,20,19,1,0,1,2.68,3.12,1.47,0,1,375.33,94.02,269.08,75.2,47.9
DEL100738,Bangalore,12.928725095714654,77.47033218322812,13.19,0.1,Heavy,2-Wheeler,RT-144,16,12,2,10,0,0,1,7.17,3.84,1.94,1,1,427.82,158.3,262.56,76.2,32.43
DEL100739,Mumbai,18.900180495544575,72.9047585708137,8.17,2.65,Standard,Van,RT-136,7,3,3,15,1,0,0,6.46,2.01,1.04,1,1,331.44,179.74,126.29,84.9,40.57
DEL100740,Bangalore,12.89365743685479,77.74241807900977,10.26,2.41,Standard,Van,RT-108,18,10,2,16,0,0,0,9.56,2.88,0.96,1,1,499.61,225.71,244.84,73.6,48.7
DEL100741,Mumbai,18.85661202489473,72.86372821460158,13.47,0.93,Standard,3-Wheeler,RT-160,21,4,21,12,0,0,1,6.15,4.67,2.17,1,1,560.91,215.46,331.35,66.9,41.65
DEL100742,Chennai,12.984938218707637,80.10483190772939,12.48,0.22,Express,Van,RT-134,20,6,22,19,0,1,1,2.54,4.34,2.18,0,1,579.16,274.61,311.9,65.6,46.4
DEL100743,Bangalore,12.843528939650179,77.59477493622153,7.74,0.24,Fragile,3-Wheeler,RT-146,16,3,23,16,0,0,0,10.21,3.02,1.57,1,1,384.84,123.91,233.85,78.5,49.69
DEL100744,Mumbai,19.07178906300135,72.87128692417646,19.56,6.42,Express,2-Wheeler,RT-120,6,11,19,12,0,0,1,3.9,3.47,1.62,1,1,445.09,234.71,169.59,86.1,22.76
DEL100745,Pune,18.53273441960302,73.92853950247171,3.36,2.92,Standard,Van,RT-116,12,9,4,14,0,0,0,7.96,0.93,0.15,1,0,405.33,73.92,128.54,62.0,120.63
DEL100746,Mumbai,18.854465719507527,72.88922854783605,1.0,0.34,Standard,2-Wheeler,RT-154,16,8,24,16,0,0,0,9.24,2.23,1.15,1,1,231.14,12.0,206.12,74.3,231.14
DEL100747,Bangalore,13.137224734310657,77.63166129804534,14.85,1.1,Heavy,3-Wheeler,RT-105,20,6,20,14,1,0,0,9.55,3.72,1.37,1,1,515.65,237.59,290.23,82.7,34.72
DEL100748,Pune,18.569385566864735,73.84355915737507,12.34,2.24,Heavy,2-Wheeler,RT-134,12,4,7,18,0,0,1,9.39,2.58,1.2,1,1,383.69,148.06,186.44,81.3,31.1
DEL100749,Hyderabad,17.520896982353467,78.57052251865665,5.01,4.51,Express,2-Wheeler,RT-149,20,7,28,11,0,0,1,3.09,2.62,1.0,1,1,347.14,60.15,251.71,91.8,69.25
DEL100750,Delhi_NCR,28.66064802382707,77.48320967629544,11.41,0.11,Express,3-Wheeler,RT-136,14,11,22,11,0,0,1,3.68,2.96,1.47,1,1,378.96,182.48,215.46,85.8,33.23
DEL100751,Pune,18.431387553690662,73.75508429946687,7.08,0.68,Standard,2-Wheeler,RT-112,24,3,7,10,1,0,1,8.33,3.91,1.9,1,1,419.08,84.92,328.75,61.0,59.22
DEL100752,Hyderabad,17.519555374114983,78.5825044380777,14.23,5.51,Heavy,2-Wheeler,RT-124,19,10,17,7,1,0,0,7.81,2.64,0.66,1,1,439.72,170.76,244.35,87.7,30.9
DEL100753,Mumbai,18.90409325310426,72.82967484988758,1.0,0.1,Heavy,2-Wheeler,RT-100,8,8,19,7,0,0,0,6.23,1.35,0.75,1,1,112.48,12.0,111.28,86.4,112.48
DEL100754,Delhi_NCR,28.40877618168331,77.0053160275464,9.08,0.56,Standard,2-Wheeler,RT-148,19,1,22,18,0,0,1,6.88,3.92,2.18,1,1,390.53,108.94,289.08,69.3,43.02
DEL100755,Kolkata,22.670599655871534,88.3812861846994,7.52,7.99,Express,Van,RT-134,8,3,16,16,0,0,0,2.32,2.54,1.34,0,1,379.48,165.53,152.77,85.5,50.44
DEL100756,Hyderabad,17.3718334576089,78.43010875321721,16.77,2.38,Standard,Van,RT-152,15,11,3,15,0,0,0,8.01,3.32,1.28,1,1,651.58,369.01,236.27,87.3,38.85
DEL100757,Bangalore,12.800473769000414,77.55493018464783,2.55,0.76,Standard,3-Wheeler,RT-151,10,5,15,15,0,1,0,9.66,2.75,1.81,1,0,328.39,40.77,176.3,60.6,128.89
DEL100758,Pune,18.56161468540948,74.0422583331449,10.97,0.17,Standard,2-Wheeler,RT-153,8,5,14,18,1,0,1,6.28,2.22,1.03,1,1,278.11,131.6,141.84,89.4,25.36
DEL100759,Kolkata,22.696471289444364,88.20825823762594,14.75,0.1,Standard,Van,RT-175,13,10,15,13,0,1,1,10.37,3.37,1.71,1,1,537.46,324.39,221.8,76.9,36.45
DEL100760,Delhi_NCR,28.84928030233742,77.34823888930904,27.97,0.7,Standard,2-Wheeler,RT-146,13,2,14,18,0,0,1,8.38,4.83,2.27,1,1,619.87,335.65,272.94,83.0,22.16
DEL100761,Mumbai,19.201169255606942,72.88739872770107,7.82,5.33,Standard,2-Wheeler,RT-142,7,10,7,11,0,0,1,11.78,2.42,1.47,1,0,361.72,93.83,140.8,57.1,46.26
DEL100762,Mumbai,19.029102381829528,72.84087471864996,12.93,1.34,Express,2-Wheeler,RT-119,9,8,25,19,1,0,1,2.1,2.57,1.62,0,1,326.29,155.15,162.05,89.9,25.24
DEL100763,Chennai,12.876277943581746,80.15705884087342,2.69,3.19,Standard,Van,RT-132,19,5,3,16,0,1,0,10.63,2.75,1.32,1,0,458.75,59.18,248.3,54.9,170.54
DEL100764,Delhi_NCR,28.52330181748901,77.13885394879713,10.63,6.26,Standard,2-Wheeler,RT-115,13,7,17,10,0,0,1,11.17,3.25,1.66,1,1,376.72,127.56,217.9,78.3,35.44
DEL100765,Hyderabad,17.511605542308843,78.46583343993929,20.37,1.31,Standard,2-Wheeler,RT-177,6,7,10,14,0,1,0,11.33,3.75,2.28,1,1,459.3,244.38,179.11,94.4,22.55
DEL100766,Chennai,12.873137779778864,80.33944745024705,28.12,0.53,Express,3-Wheeler,RT-106,7,5,15,13,0,0,1,2.59,3.68,1.43,0,1,585.25,449.96,184.95,91.8,20.81
DEL100767,Pune,18.635681079773526,73.98555686294452,13.65,1.82,Standard,2-Wheeler,RT-169,16,8,6,9,1,0,0,8.38,2.3,0.38,1,1,384.93,163.8,208.44,88.1,28.2
DEL100768,Mumbai,19.2960975557039,72.91334469984008,3.34,5.97,Standard,3-Wheeler,RT-120,20,9,28,14,0,0,0,9.36,2.51,1.04,1,1,376.14,53.51,247.72,79.3,112.47
DEL100769,Kolkata,22.736968922588623,88.22646176421587,22.2,4.08,Heavy,3-Wheeler,RT-135,9,4,17,11,1,0,1,8.41,4.08,2.09,1,1,626.66,355.16,214.74,76.6,28.23
DEL100770,Delhi_NCR,28.582840374130683,76.95776688760473,3.37,0.17,Express,2-Wheeler,RT-153,14,4,17,7,0,0,0,2.63,2.3,1.23,1,1,237.5,40.42,192.56,82.8,70.52
DEL100771,Kolkata,22.468541579446992,88.24928103211244,4.67,2.95,Heavy,2-Wheeler,RT-118,19,8,14,19,0,0,1,7.94,2.82,1.24,1,1,314.23,56.02,250.82,86.6,67.31
DEL100772,Delhi_NCR,28.711206820782998,77.34692529902311,23.25,2.12,Standard,2-Wheeler,RT-124,18,1,24,15,1,0,0,7.4,4.49,1.97,1,1,594.36,279.05,301.01,68.8,25.56
DEL100773,Mumbai,19.110234279739164,72.79408881287647,10.16,5.95,Standard,Van,RT-166,18,4,25,18,0,0,1,7.62,3.7,1.81,1,1,596.47,223.6,273.44,79.4,58.69
DEL100774,Kolkata,22.683893319476713,88.42258414750731,7.26,0.33,Express,Van,RT-152,17,6,18,16,0,0,0,2.58,3.15,1.37,0,1,422.64,159.69,246.16,86.5,58.22
DEL100775,Delhi_NCR,28.594082853063497,77.27189120687524,15.91,1.91,Standard,2-Wheeler,RT-174,20,4,25,11,0,0,1,8.56,4.49,2.3,1,1,489.25,190.95,317.04,79.7,30.75
DEL100776,Mumbai,18.966957240659276,72.85355766254827,11.78,5.29,Standard,2-Wheeler,RT-147,12,6,5,13,0,0,1,7.41,3.72,2.08,1,1,411.54,141.31,226.25,75.5,34.95
DEL100777,Chennai,13.216994337252796,80.17262612641785,19.35,1.32,Standard,2-Wheeler,RT-141,12,5,8,16,0,0,0,8.69,2.42,0.54,1,1,411.46,232.14,180.73,85.0,21.27
DEL100778,Chennai,13.037995307263174,80.322535284349,12.1,1.64,Heavy,3-Wheeler,RT-146,21,9,7,19,1,0,1,10.75,3.17,1.11,1,1,460.25,193.64,278.85,78.2,38.03
DEL100779,Hyderabad,17.497702472593634,78.32177112915764,12.27,0.18,Standard,3-Wheeler,RT-141,21,10,23,10,1,0,1,8.69,3.98,1.93,1,1,514.69,196.29,307.29,75.8,41.95
DEL100780,Chennai,12.908921217711589,80.10196039769298,18.96,0.81,Fragile,2-Wheeler,RT-101,7,9,4,18,0,0,1,11.73,2.38,1.09,1,1,361.99,227.52,139.21,95.4,19.09
DEL100781,Bangalore,13.020822626580207,77.60668569889364,10.08,0.98,Heavy,3-Wheeler,RT-105,5,4,18,19,0,0,1,6.89,2.08,1.07,1,1,312.8,161.26,112.73,89.6,31.04
DEL100782,Mumbai,18.910423682906025,73.03738023631703,5.86,7.26,Standard,3-Wheeler,RT-145,21,4,5,15,0,0,0,11.1,3.12,1.33,1,1,455.59,93.68,277.03,81.3,77.81
DEL100783,Mumbai,19.08834687577553,72.82256798823387,16.44,0.83,Express,Van,RT-165,20,12,16,19,0,0,1,3.54,4.2,1.88,0,1,660.59,361.61,306.93,61.8,40.19
DEL100784,Delhi_NCR,28.65030178557735,77.27573423291457,8.87,1.54,Express,2-Wheeler,RT-139,21,8,14,12,0,0,1,3.67,4.03,1.85,0,0,581.3,106.47,309.01,47.6,65.52
DEL100785,Pune,18.41905980449339,73.83241114451437,12.68,2.78,Heavy,2-Wheeler,RT-157,6,10,27,19,0,1,1,7.36,4.37,2.95,1,1,388.76,152.18,200.86,85.2,30.65
DEL100786,Hyderabad,17.5324379218094,78.46088270464094,2.22,0.44,Standard,2-Wheeler,RT-177,18,4,27,16,0,0,0,10.48,2.28,0.73,1,1,274.28,26.65,223.74,86.1,123.52
DEL100787,Bangalore,12.991301999711304,77.60148560077332,9.83,1.67,Heavy,Van,RT-173,11,2,19,7,0,0,0,6.37,2.01,0.74,1,1,382.68,216.19,158.2,82.7,38.94
DEL100788,Bangalore,12.815364979925052,77.50801242293706,7.6,3.35,Standard,Van,RT-132,23,2,14,18,0,0,1,9.78,3.03,1.1,1,1,503.74,167.16,290.18,81.2,66.3
DEL100789,Pune,18.51138540968547,73.81275563962238,2.16,5.04,Fragile,3-Wheeler,RT-161,5,1,9,13,0,0,1,7.31,1.25,0.96,1,1,242.28,34.57,83.68,84.1,112.12
DEL100790,Delhi_NCR,28.424989514329837,77.39055476483628,10.02,2.46,Standard,2-Wheeler,RT-111,21,5,6,12,1,0,1,10.02,3.81,1.82,1,0,582.49,120.22,301.51,55.1,58.14
DEL100791,Hyderabad,17.59341738520744,78.57760000589886,10.23,2.76,Standard,2-Wheeler,RT-148,14,6,17,14,0,0,0,9.81,2.06,0.53,1,1,308.5,122.73,184.23,85.1,30.16
DEL100792,Bangalore,13.098824722596634,77.53469199561097,13.23,0.34,Heavy,2-Wheeler,RT-177,10,9,19,9,0,0,0,11.54,2.72,1.19,1,1,352.28,158.7,175.16,83.8,26.64
DEL100793,Hyderabad,17.58621944142962,78.36892399655869,20.17,7.29,Heavy,3-Wheeler,RT-104,11,5,12,13,0,0,1,9.76,3.63,1.9,1,1,598.91,322.77,214.98,80.2,29.69
DEL100794,Delhi_NCR,28.875714905180914,77.49637350577616,18.37,0.36,Express,2-Wheeler,RT-150,10,6,4,17,0,0,1,3.99,3.97,2.3,1,1,435.92,220.43,219.07,82.4,23.73
DEL100795,Pune,18.57793070143651,74.04434311953754,7.95,3.73,Standard,2-Wheeler,RT-168,9,6,16,6,0,0,0,7.16,1.87,1.09,1,1,277.71,95.38,137.49,97.8,34.94
DEL100796,Pune,18.542384944891776,73.82786253495283,11.93,0.77,Standard,3-Wheeler,RT-131,6,3,25,10,0,0,1,9.94,2.16,1.18,1,1,344.75,190.82,123.63,95.4,28.91
DEL100797,Hyderabad,17.402948559982967,78.50774632738258,14.35,6.78,Fragile,2-Wheeler,RT-148,22,12,11,6,1,0,0,6.7,3.38,0.92,1,1,592.07,172.15,294.16,72.0,41.27
DEL100798,Chennai,12.879232624810806,80.25558581615431,8.1,3.18,Heavy,3-Wheeler,RT-159,21,4,22,12,0,0,1,10.97,3.69,2.0,1,1,406.59,129.53,297.19,68.0,50.22
DEL100799,Pune,18.645294459190573,73.80703229493511,3.61,3.5,Heavy,2-Wheeler,RT-145,11,1,4,16,0,0,0,7.48,1.74,0.51,1,1,222.82,43.35,149.03,79.1,61.67
DEL100800,Chennai,13.167038046515353,80.3269746984449,9.36,0.62,Standard,Van,RT-167,23,4,17,17,0,0,1,9.14,4.03,1.78,1,1,540.45,205.97,325.0,74.2,57.73
DEL100801,Delhi_NCR,28.871850796410108,77.47209492308382,20.65,1.46,Standard,3-Wheeler,RT-140,11,1,8,19,1,1,1,9.58,5.21,3.19,1,1,664.07,330.38,270.27,74.4,32.16
DEL100802,Hyderabad,17.432510873552516,78.64205776779703,3.48,2.4,Express,Van,RT-166,11,5,14,15,1,0,0,3.76,1.89,0.73,1,1,252.57,76.51,154.23,90.7,72.63
DEL100803,Hyderabad,17.515058572497054,78.35658500268293,5.44,3.67,Heavy,3-Wheeler,RT-112,20,11,27,10,1,1,1,9.98,3.91,2.28,1,1,409.98,87.06,296.96,70.1,75.35
DEL100804,Bangalore,12.96691503726379,77.7014159113802,6.28,0.27,Standard,Van,RT-117,16,11,2,19,0,1,1,7.5,3.36,2.05,1,1,399.74,138.21,245.54,75.0,63.63
DEL100805,Chennai,12.948936126327633,80.26015379588722,5.49,8.2,Heavy,Van,RT-150,19,8,11,17,1,0,1,6.21,2.73,1.16,1,1,427.9,120.67,247.63,71.7,78.01
DEL100806,Pune,18.566650119761654,73.79880992314257,15.95,5.52,Express,3-Wheeler,RT-135,19,8,11,14,0,0,0,2.71,2.71,0.8,0,1,532.7,255.24,246.99,86.3,33.39
DEL100807,Pune,18.541271328113186,73.98148807329358,7.06,0.79,Standard,Van,RT-133,15,5,24,16,0,0,0,7.92,1.86,0.25,1,1,314.96,155.27,185.27,83.7,44.63
DEL100808,Bangalore,12.97461348258758,77.45423609087165,16.2,4.33,Standard,2-Wheeler,RT-111,6,10,22,19,1,1,1,10.28,3.63,2.34,1,1,392.16,194.37,175.09,79.3,24.21
DEL100809,Delhi_NCR,28.404519234539645,77.04992054077901,10.96,1.83,Standard,2-Wheeler,RT-104,7,2,24,16,1,0,0,9.05,1.74,0.76,1,1,224.9,131.51,116.94,95.4,20.52
DEL100810,Ahmedabad,23.135238813686357,72.54573535592073,2.84,1.55,Express,2-Wheeler,RT-147,23,12,6,11,0,0,1,2.5,2.91,1.31,0,1,337.95,34.13,285.76,67.6,118.81
DEL100811,Kolkata,22.62202729110509,88.27772655474267,8.21,0.94,Standard,3-Wheeler,RT-139,24,6,21,16,0,0,0,6.67,3.3,1.21,1,1,450.57,131.36,307.34,77.5,54.88
DEL100812,Delhi_NCR,28.560834994829772,77.39362946272104,18.68,2.17,Standard,3-Wheeler,RT-112,19,1,21,7,0,0,0,9.11,3.74,1.37,1,1,613.14,298.86,282.96,74.1,32.83
DEL100813,Pune,18.582215360567485,73.77861978319396,11.71,3.27,Heavy,Van,RT-125,20,7,14,11,0,0,1,8.35,3.78,1.79,1,1,555.45,257.58,292.32,74.5,47.44
DEL100814,Kolkata,22.55004570734525,88.21020941727585,8.62,1.32,Standard,2-Wheeler,RT-113,5,11,10,12,0,1,1,8.71,2.99,2.18,1,1,229.85,103.39,144.65,75.4,26.68
DEL100815,Bangalore,12.968311551311054,77.68185190409537,20.79,2.48,Standard,2-Wheeler,RT-110,19,4,26,9,1,0,0,11.8,3.74,1.17,1,1,593.25,249.45,282.8,81.9,28.54
DEL100816,Hyderabad,17.291475918259355,78.40110972861821,5.07,3.0,Standard,2-Wheeler,RT-137,16,5,27,6,0,0,0,6.82,2.25,1.07,1,0,413.07,60.79,206.86,67.1,81.53
DEL100817,Mumbai,19.02902648147597,73.02585930739681,7.23,3.1,Express,3-Wheeler,RT-179,11,6,8,9,1,0,0,2.38,2.54,1.35,0,1,331.35,115.69,176.83,78.2,45.83
DEL100818,Delhi_NCR,28.896627507711482,76.83143790929692,17.7,0.13,Heavy,2-Wheeler,RT-156,11,11,7,15,1,1,0,7.98,4.03,2.32,1,1,445.27,212.36,229.19,85.4,25.16
DEL100819,Mumbai,19.192453565572926,72.8615172199207,15.77,4.91,Standard,Van,RT-121,15,1,8,17,0,0,1,7.74,4.16,2.57,1,1,666.66,346.83,265.65,74.9,42.29
DEL100820,Kolkata,22.537360365180316,88.46399274067146,4.77,1.53,Heavy,2-Wheeler,RT-115,24,9,28,20,1,0,1,7.62,2.85,1.15,1,1,365.75,57.19,291.73,77.7,76.74
DEL100821,Delhi_NCR,28.859213216072703,77.46565001615178,14.06,0.76,Express,2-Wheeler,RT-176,15,10,8,11,0,1,1,3.67,4.45,2.76,0,1,434.46,168.77,275.64,68.3,30.89
DEL100822,Mumbai,19.109705163717244,72.85713634779015,6.98,0.69,Standard,Van,RT-175,21,4,23,14,0,0,0,8.14,3.1,1.01,1,0,528.63,153.58,276.48,48.0,75.72
DEL100823,Mumbai,19.20439708863645,72.82530041497868,2.07,1.65,Standard,3-Wheeler,RT-128,7,8,2,19,0,0,1,7.62,2.14,1.47,1,1,183.19,33.09,130.82,87.5,88.56
DEL100824,Bangalore,12.997425910091732,77.5755024615337,8.73,5.45,Standard,2-Wheeler,RT-101,20,5,27,9,0,0,0,10.0,2.89,1.0,1,1,375.8,104.7,261.16,77.9,43.07
DEL100825,Pune,18.564157768426966,73.82211967386804,29.13,1.19,Standard,3-Wheeler,RT-153,9,11,16,16,1,0,0,6.29,2.96,0.74,1,1,656.85,466.01,175.45,89.9,22.55
DEL100826,Mumbai,18.936216825580672,73.02547172600264,18.86,3.46,Express,2-Wheeler,RT-101,6,8,9,16,1,0,0,3.28,2.15,0.74,1,1,369.66,226.34,123.36,84.2,19.6
DEL100827,Mumbai,18.895811657327293,72.90178737232048,10.36,0.25,Express,Van,RT-102,11,1,13,8,0,0,0,2.63,2.45,1.31,1,1,390.23,227.92,173.61,87.7,37.67
DEL100828,Chennai,12.938341113185203,80.1097324908314,3.31,1.62,Standard,3-Wheeler,RT-155,14,8,23,18,1,0,1,10.51,2.14,1.07,1,1,272.2,52.97,186.81,85.4,82.23
DEL100829,Bangalore,12.812606586402,77.51132762023704,2.13,11.97,Standard,2-Wheeler,RT-171,9,11,12,17,0,1,1,6.88,2.97,2.01,1,1,295.77,25.54,175.87,88.3,138.96
DEL100830,Mumbai,19.2400466595277,72.8347436231931,10.98,3.68,Standard,3-Wheeler,RT-110,19,11,27,7,1,0,0,11.64,3.47,1.79,1,1,477.84,175.68,273.56,77.5,43.52
DEL100831,Bangalore,13.132660709701353,77.65356780254622,13.53,0.59,Express,2-Wheeler,RT-175,16,4,22,8,0,0,0,3.32,3.9,2.14,0,1,433.3,162.37,264.42,87.8,32.02
DEL100832,Delhi_NCR,28.618307094884383,77.20606218426862,16.06,1.74,Standard,Van,RT-131,14,2,25,7,0,0,0,8.22,3.79,1.76,1,1,611.16,353.3,244.58,90.0,38.06
DEL100833,Delhi_NCR,28.658349192613134,77.33114337763013,15.02,0.67,Express,Van,RT-103,21,11,17,11,0,1,1,3.41,5.41,2.98,0,1,691.1,330.33,357.4,68.4,46.03
DEL100834,Bangalore,12.898873623090498,77.57356763706011,15.76,1.32,Standard,Van,RT-108,24,6,27,13,0,0,1,7.72,4.65,2.25,1,1,740.92,346.62,354.64,69.4,47.03
DEL100835,Bangalore,13.112933005886639,77.78125977960264,12.58,3.79,Express,2-Wheeler,RT-155,24,2,2,13,0,0,1,2.57,4.79,2.26,0,1,527.18,150.93,359.64,65.3,41.91
DEL100836,Pune,18.623139556871617,73.8758343981872,20.54,3.69,Heavy,2-Wheeler,RT-115,15,5,13,10,1,0,1,8.86,4.03,1.9,1,1,502.1,246.43,260.9,71.7,24.45
DEL100837,Mumbai,19.201164476353096,72.89290071999032,7.59,0.65,Standard,2-Wheeler,RT-170,12,2,1,18,0,0,1,6.98,2.05,1.0,1,1,265.03,91.06,167.9,84.2,34.93
DEL100838,Hyderabad,17.424138948251137,78.37163803817005,10.88,6.38,Standard,3-Wheeler,RT-109,19,3,26,11,1,0,1,6.28,3.72,1.57,1,1,488.66,174.08,282.29,73.7,44.91
DEL100839,Hyderabad,17.45689560614048,78.36514756421367,2.85,2.24,Fragile,3-Wheeler,RT-135,6,11,28,7,1,0,0,7.38,0.95,0.37,1,0,307.17,45.66,81.4,64.4,107.63
DEL100840,Delhi_NCR,28.565782349533595,77.39852114113395,7.48,1.19,Standard,3-Wheeler,RT-123,21,6,19,11,0,0,1,11.67,4.01,2.2,1,1,437.22,119.72,308.26,74.0,58.43
DEL100841,Hyderabad,17.3224765332238,78.3249053998107,18.57,1.74,Express,Van,RT-163,10,1,11,13,0,0,1,2.02,4.23,2.45,0,1,655.86,408.54,227.88,71.9,35.32
DEL100842,Delhi_NCR,28.434503796306405,77.45854916435218,15.47,2.32,Standard,2-Wheeler,RT-155,17,6,5,12,1,0,1,8.64,4.19,2.31,1,1,483.28,185.61,282.56,68.9,31.25
DEL100843,Ahmedabad,23.051384087592364,72.5818824143634,1.46,2.05,Express,2-Wheeler,RT-177,12,3,1,10,0,0,1,3.66,1.78,0.99,1,1,183.14,17.57,158.28,75.6,125.05
DEL100844,Delhi_NCR,28.80543929050396,77.38507814953736,30.34,1.67,Standard,2-Wheeler,RT-177,15,7,20,9,0,0,0,11.4,5.25,2.24,1,1,677.25,364.06,303.88,70.0,22.32
DEL100845,Bangalore,12.916266861590461,77.69276632011582,11.73,1.76,Fragile,2-Wheeler,RT-121,19,2,13,17,0,0,1,9.55,4.22,1.96,1,1,471.1,140.72,299.76,72.0,40.17
DEL100846,Delhi_NCR,28.785561407925943,77.25825548080617,11.86,0.49,Express,2-Wheeler,RT-151,17,6,8,21,0,0,0,3.35,3.19,1.55,1,1,393.84,142.31,247.7,82.7,33.21
DEL100847,Ahmedabad,22.98031901496002,72.67517661670341,7.17,4.19,Heavy,3-Wheeler,RT-149,22,8,6,11,1,0,1,8.95,3.25,1.43,1,1,402.18,114.73,289.79,84.9,56.09
DEL100848,Bangalore,12.988683093457604,77.5488653492295,8.24,1.95,Express,2-Wheeler,RT-146,22,1,17,11,0,0,1,3.36,3.3,1.35,1,1,423.48,98.85,291.55,67.0,51.41
DEL100849,Hyderabad,17.398829864903192,78.31314988163962,11.65,0.35,Express,2-Wheeler,RT-122,21,11,12,15,0,0,0,3.51,3.15,1.04,1,1,391.63,139.77,278.2,82.4,33.62
DEL100850,Delhi_NCR,28.463933400611207,77.3358827253611,14.96,3.63,Standard,Van,RT-175,17,11,1,16,0,1,0,9.16,4.28,2.43,1,1,630.64,329.23,285.78,69.4,42.14
DEL100851,Chennai,12.850004653902147,80.20414145712057,12.93,6.74,Heavy,2-Wheeler,RT-118,7,9,3,12,1,0,1,10.01,2.87,1.54,1,1,334.52,155.14,156.56,87.5,25.87
DEL100852,Delhi_NCR,28.66125509054279,76.83824409400067,7.55,7.36,Fragile,3-Wheeler,RT-151,11,5,14,18,1,0,1,6.94,3.3,2.01,1,1,460.22,120.83,203.6,84.0,60.94
DEL100853,Pune,18.64326954074308,73.8178375993749,5.8,1.15,Standard,2-Wheeler,RT-133,16,5,26,14,0,0,0,9.89,2.07,0.52,1,1,264.89,69.59,200.31,91.6,45.68
DEL100854,Delhi_NCR,28.55209935981814,77.01275975857851,5.53,0.36,Fragile,3-Wheeler,RT-128,8,12,8,12,0,1,1,8.29,3.65,2.67,1,1,283.09,88.43,191.79,92.2,51.22
DEL100855,Delhi_NCR,28.515208331058673,76.80103167546042,19.39,1.83,Express,Van,RT-160,15,5,11,15,0,0,0,2.49,3.5,1.36,0,1,668.88,426.61,242.52,86.4,34.49
DEL100856,Delhi_NCR,28.764672397043995,77.4767918498595,18.09,0.3,Express,2-Wheeler,RT-134,18,6,27,19,0,0,1,2.59,4.25,1.83,0,1,491.19,217.03,292.85,74.1,27.16
DEL100857,Bangalore,12.878502719149767,77.68206651713119,14.18,6.79,Standard,3-Wheeler,RT-104,22,2,14,17,0,0,1,9.55,4.22,1.83,1,1,554.52,226.83,323.53,65.6,39.11
DEL100858,Hyderabad,17.50966371443555,78.59694888268169,19.31,0.51,Standard,Van,RT-175,11,6,8,7,1,0,0,9.89,2.94,1.33,1,1,608.07,424.87,190.97,85.7,31.49
DEL100859,Delhi_NCR,28.6113145985068,77.0120516339483,9.87,0.73,Standard,3-Wheeler,RT-106,9,11,3,11,0,0,1,11.79,2.42,1.49,1,1,296.18,157.92,156.64,88.6,30.01
DEL100860,Kolkata,22.51385329690806,88.44941746658448,17.21,1.3,Standard,2-Wheeler,RT-140,20,4,7,13,0,0,1,10.21,4.23,1.84,1,1,535.24,206.52,307.89,69.0,31.1
DEL100861,Bangalore,13.085872813276973,77.51356488871481,14.6,1.21,Express,2-Wheeler,RT-101,15,8,28,11,1,0,1,3.81,4.08,2.01,0,1,489.29,175.25,262.76,81.8,33.5
